A,abstract
2013,"Positive, positive, even if the portions different from the power generation capacity of the direct-current power supply, to enable the direct current power source portion to draw the respective maximum power generating capacity is to improve the system, the power generation efficiency. Neutral point clamp method inverter 5 configured to use the (NPC inverter) is connected to the NPC inverter 5 neutral point and connected in series to the positive-side DC power supply 1 P and the negative side of the DC neutral point of the power supply 1 N as an inverter for converting direct current power into alternating current by and controls the sharing ratio of the positive and negative power in the direct current circuit from the NPC inverter 5 thereon. 1"
2013,"By based on the size of the impedance of the power behind the accident carried out over a rich measure, and special consideration for correction of unnecessary precision during operation and provides excellent short-circuit distance relay reliability. It includes a rear power impedance impedance determination section 12 compares the rear power impedance calculation unit 11 and the calculated behind supply impedance ZB to calculate ZB and the preset predetermined value Zk, behind the source impedance calculation unit behind power impedance obtained in 11 ZB based on the magnitude of the over-current and controls the output of the element OCa, OCb, OCc. 1"
2013,"Relieve restrictions on the detection sensitivity, and provides a current differential protection relay device which enable simultaneous blocking characteristics of the protective relay device is installed for each terminal in the respective terminal as the same. Operation determination means 113 is a differential current Id and the suppression quantity 甲 | I | using determines the presence or absence of an operation by that the [number 3 expression is satisfied. The distance relay element 120 the impedance calculation unit 121 calculates the impedance using the differential current Id and the party terminal voltage of each phase. To determine whether the impedance determining means 122 calculates the magnitude of the impedance by the impedance calculation unit 121 includes a conditional expression of the [number 5]. If by the AND circuit 130 is an impedance determining means 122 is determined to satisfy the condition of the [number of 5 is determined by the operation by the operation determining unit 113 according to the protective relay element 110 has the operation output of the protective relay element 110 permits. 1"
2013,"Is to prevent the electric power conversion control having a characteristic to suppress the voltage oscillation device or a reactive power compensation device to which the limiter operation, stable operation without causing a voltage oscillation power converter or a reactive power compensation device. By the input and output power lines of the active power and reactive power by using a power converter to an AC voltage control to adjust the magnitude of the AC voltage. Then the power converter and the output current of the power system voltage detection value size and the voltage command value and the effective generating a current command value and the reactive current instruction value and the electric power conversion system according to the deviation of the connection is in the active current instruction value, and reactive current reference value Do a control so as to follow with at the same time, the active and reactive current command value corrected for the voltage command value according to a current command value in a certain range by the size deviation when a deviation. 1"
2013,"Parallel driving a plurality of the self-excited type reactive power compensation device, it is possible to reduce the switching losses while maintaining the control performance of a certain level. The self-excited type reactive power compensation device 101 is a self-excited type converter 1 for outputting a reactive power to the power system 3 to convert the DC voltage is coupled to the power system 3 has a plurality of the containing and supplying the switching element into an AC voltage, respectively and self-excited second current detector for detecting a second current output to the power grid 3 in formula converter 2 and the self-excited type first current detector 3 and the self-excited type converter for detecting a first current output to the power system 3, the converter 12 4 and the first current and the resultant value of the second current and the first current, and by switching the switching elements on the basis of the difference value of the second current, the self-excited type converter 1 and the current output to the power grid 3 in the self-excited type converter 2 for controlling includes a converter control unit 10. 1"
2013,"Key falls within the range of the data size that can be achieved in practice also provides a practical, easy-information amount enemy of security technologies, highly reliable safety protection instrumentation control system using the mount. When transmitting the body data 21 of the transmission object, the authentication tag generation means 13 is the main body data 21 and the key data storage means to generate the key data 22 by using the authentication tag 23, and transmission and reception means 14 of the 12 23 authentication tag to the body data 21 performing additionally the data is transmitted as a transmission 24. Upon receiving the reception data 24 a transmission and reception unit 14 separates received data 24 into a data main body 21 a and the authentication tag 23, and generates a verification tag unit 13 generates a comparison be-verified authentication tag 23 b. Receiving data authentication unit 15 judges whether the received authentication tag 23 and a comparison-verified authentication tag 23 a match. When generating an authentication tag using every time a different key data, and limit the number of uses of each of the key data of the set period of time. 1"
2013,"If the net cost generated by the system accident is to, in a timely fashion, grid-connected switches as possible, and supplies electric power required for the load in a stable manner. The present invention is a gate-off signal (or the order of the low occurrence signal) by the direct current controlled by setting the maximum value of the secondary battery to the direct current control system on the condition that the predetermined requirements are satisfied if the output, grid-switch at a high speed the will to block. 1"
2013,"It provides a fuel cell system with a uniformly warm the fuel cell stack is protected, and for preventing freezing to extending the time up to the freezing unit and the fuel cell system prevents the freezing device. Excretion a liquid as a heating medium liquid injection jacket 12 injected into the periphery of the fuel cell system to which the anti-freeze the target inside of the machine 11 and so as to contact a freeze protection heater 13 in the lower portion of the liquid injection jacket 12 and the liquid injection jacket 12 The excretion. A freeze protection heater 13 is configured such that a battery or capacitor, such as the power system and is ON / OFF by the predetermined activation sequence by connection to separate power supplies 14 and control unit 15 in the fuel cell system. Suitable and configured to be able to heat the liquid injection jacket 12. 1"
2013,"For power reception power constant control point or to accurately conduct the same time an equal volume control, and estimates the ease of power equipment required power capacity of the small-scale power system. The time of power demand, the actual data and the power demand forecasts means calculates maximum demand error and the correction capacity based on the average error for obtaining the predictive error correction capacity, obtained from the 3 A simultaneously with the same amount control power demand real data that can be placed for each control cycle of the predetermined processing formula to obtain a difference absolute power demand real data difference maximum value among the values ??of the end point, and using the variation capacity calculation means 3 B to the maximum demand error, mean error, and power demand real data difference maximum value of the required maximum incremental capacity a base to provisional required power capacity estimation means 3 C and provisional required power capacity plus a capacity lower limit value or a capacitance margin of the distributed power to be an end to end needs to estimate the power capacity of the power supply capacity for estimating a provisional required power capacity It is a power-amount estimation device for a small-scale power system comprising a means for estimating 3D. 1"
2013,"Each of the arms (arm) by the valve device between an interconnection node and the direct-current power supply interconnection point of the, turning on the AC switch made by the two valve devices in series connection consisting of a diode connected in reverse parallel to the semiconductor element and a semiconductor element or off Thereby, compared to in the power converter enabling a 3-level operation or two-level operation the DC current input to the power converter to the determined element, compare it with the switching reference value and outputs a determination command, when a difference occurs to both circuit 9 and the comparison, the determination element determines the magnitude of the switching threshold value is determined for determining element when more than switching the reference value outputting a switching instruction of the two-level driving circuit 11 when a determination command from the circuit 9 is input and when the input a switching instruction of the second level operation from the judgment circuit 11, and the AC switch is turned off, a switching circuit 12 for the onhae power converter the valve device of the arm in order to two-level operating state a power converter."
2013,"Power system to improve the efficiency of the maintenance work of protection and control systems. Power system protective control system has a protective control apparatus 1 and remote control 2. Protective control apparatus 1 is shown for their equipment protection and control is connected to a plurality of devices in the power grid, and the display means and the state information for storing status information indicating the status of each of the plurality of devices in a predetermined display format of the form It has sent sudanreul to transfer means for storing information and status information and display format information in each remote control device 2. Remote control 2 is a protective control apparatus 1 and is configured to one another communicatively, sudanreul to display status information and status information at the time preset on the basis of the display format of the display format information means and the display format information memory to receive a respective have. 1"
2013,"Completing the secondary battery charging reliably power storage device to the charge completion time specified, and at the same time to avoid the problems such as voltage drop of the commercial power system due to the concentration of the charge load and reduced voltage further when the voltage drop of the commercial power system prevents provides a charge control unit that contributes to the stable operation of a commercial power system. A power storage device (secondary cell 5) as a charge control unit 10 a to charge, and at the same time set the rechargeable operatively time charge for the detector 13 and the secondary battery 5 for detecting a DC voltage value of the secondary battery 5, the detector 13 based on the voltage value detected by the charging power control unit that calculates a charge time required to charge the secondary battery 5 is determined at random a charge start time from the possible start of charging based on the charging time calculated and the charging operation can be time zone 12 and the charging start time determined by the charging power control section 12 includes a power charging unit 11 to start charging the secondary battery 5. 1"
2013,"Provides a self-excited type reactive power compensation apparatus which can output and reduce the size enough reactive power. The self-excited type reactive power compensation device 101 is detected by the first current reference calculation unit 15 and the voltage detector 4 for calculating a first current reference value of reactive current for controlling the voltage of the power system based on the voltage detected by the voltage detector 4 the voltage and the first second current reference calculation unit 19 and the voltage detector to calculate a power system transmission power on the basis of the detected current by the current detector, and calculating a based on the transmission power for computing a second current reference value of reactive current 4 based on at least one of the current detected by the detection voltage and a first current detector 6 by a selection of the first current reference value and a second current reference value, or, and a current reference adjustment unit 22 for switching whether the synthesis. 1"
2013,"And it estimates the above that the failure or the sign of the apparatus to deteriorate the power quality in the probability of failure of each component constituting the device. Multi that quantity of electricity composed of over harmonics is estimated that the waveform analysis of the measured harmonic component calculation with more than harmonic indicating an abnormality that is a failure or that the sign of the components to be stored in advance pattern in the obtained in the respective constituent parts of the apparatus connected to the power system the fault estimating device 8 a ~ 8 d and each for calculating the harmonic components match degree of the harmonic or higher harmonic components, and specific outputs as the estimated result over harmonic harmonic or more patterns that indicate a more or failure of each component in the harmonic components match degree comprising a body fault probability estimation processing section for estimating the total more than an estimate of the device in a plurality of probability of failure transformation probability of failure of each component and the transformed processing section 10 a of each converted to failure probability harmonics more than the estimation result output from the fault estimator a power quality assessment system. 2"
2013,"On the display screen without requiring the trouble even when a display failure occurs and provides a display device that can quickly perform display switching of the display priority. Displaying a plurality of information content priority level setting means in response to an even display precedence set by the six output display unit 2 on the display screen 2 when wake a that each dividing device to the display screen 2 a to be displayed on a predetermined position failure detecting a screen failure fault detection automatic notification means 7 and the fault detection for automatic notification means 7, display failure notification and fault display position information and the display priority information to be displayed as a sound display screen even after from the screen failure display precedence set by the setting means 6, from which the information and based on the contents of information and the display position for displaying displays the display priority determining means for determining a position 9 and determination means 9, the display priority determined automatically display switching to the automatic display switching of the output display section 2, the display screen 2, a the and it means 10. 1"
2013,"To more quickly provide a single operation detecting device and the single operation detection device that detects a single operation of the inverter. By a single operation detecting device of an inverter 2 that converts DC power into AC power to drive in conjunction with an AC power system 8, in synchronization with the voltage phase of the AC power system 8 and the inverter 2 outputs to control the predetermined current phase inverter 2 the output reactive power control, and the inverter 2 is controlled so that, the reactive power of the inverter 2 changes based on the frequency (f) and the frequency change ratio (df / dt) of the output voltage of the inverter 2 when separated from the AC power system 8 a driving means, and drive means are the sole operation detecting device of the drive means the frequency (f) or the frequency change ratio (df / dt) of the output voltage of the inverter 2 is controlled in a direction that promotes the change by the positive feed-back to. Fig. 2C"
2013,"To provide a power system for an electric railway in the power system for an electric railway to the regenerative power generated electricity can be effectively utilized. AC power system is connected to the second AC bus and the BS is provided with a PWM converter 4 and 5 has a function of a forward transform and inverse transform the direct-current power each of the AC power of the AC bus BS ttaejeon circuit for charging the electric power supplied to the power supply circuit If the power flow between the battery 7 is installed and the AC power system 2 and the AC bus BS flowing to the AC power grid in two directions, in order to flow a power flow in the direction of the AC bus BS, electricity to the control for charging the battery 7 power systems for the rail 10. 1"
2013,"Reduce the noise generated in the analog input section to obtain a signal from the power system Sikkim and at the same time, precisely the part of the aging analog input and is monitored with high reliability. Protective relay apparatus is passed through the variable filter with variable filter that samples the analog signal input from the analog input section, the filter coefficient by the control of the analog / digital converter and the other to convert a digital data and variable output by filtering the digital data and such that the difference between the digital data and the target signal having a smaller adaptive control section for variably controlling the filter coefficients of the variable filter. 1"
2013,"Power system to improve the accuracy of the time information SCADA device. Power System Remote monitoring control apparatus has a main board 20 to the operation based on the input board 10 and the information that is information indicating the device state change input. Input substrate 10 is the counter 15 with the device state change information and the count by adding the count value by receiving a value of the device state change information count value attachment device state change information for counting the time at regular time intervals and input status confirmation unit 11 has a black write information processing unit 12 and main board 20 and the transmitting and receiving unit 14 can send and receive input for a substrate. The main substrate 20 is the input board 10 and transceiver capable main board transceiver 21 and the input polling unit 25 and capable of transmitting the count main board information black processing unit 23 and information transmission request time for which the information transmission request to the substrate 10 for and It can store the count value, and has a time correction processing unit 28 to the device state deriving a change in time. 2"
2013,"When the monitor control server 30 in the online mode stops, and performed with other monitoring and control servers 30 facilitate the takeover of the control information. The power system monitor control system consisting of a first relay device 10 and the redundancy disposed between monitor control server 30 and the monitor control server 30 and the SCADA apparatus to the control signal 60 transmitted and received together over the device monitor control server 30 and TC35 the second has the relay device 20. Repeaters 10 and 20 relays the control signal 60 transmitted and received between the server 30 and the monitoring control TC35. The relays between the first relay apparatus 10 is stopped when failure, the first access point 10 on behalf of the second relay apparatus 20 are control and monitoring server and TC35. The transmits or receives a control signal 60 of the next scheduled transmit or receive the first relay device 10 is a control signal 60 transmitted and received correctly immediately before the stop. 1"
2013,"Based on the impedance of each different viewing can select the accident, and without being influenced by the system condition Moreover possible multiple accident any operation, the precision and provide an excellent short-circuit distance relay reliability. The first means 11 thereby preventing the over-rich direction element SM is by selecting a minimum of the impedance to the impedance on the operation determined by the second means 12 as the accident without being conscious of the information normally, grid conditions in reliably. 1"
2013,"To cover up the circumstances of each home or establishment is whether or activities whether at home in the state of use of power in the data management system provides the control to protect your privacy. The controller 111 detects that the state of the power consumption of the home system 102 on the basis of the power consumption indicated by the power consumption information received periodically from the smart meter 110 changes from a normal state to an abnormal state, discharging of the power storage device 112 determining conducted and when indicating a discharge in the electrical storage device 112 and detecting that the status of the power consumption of the home system 102 for changes in the abnormal state to a normal state, determining a charging embodiment of the electric storage device 112 and indicating the charge to the power storage device 112 do. 1"
2013,"If by accident the other hand system having a load leveling function is generated in order of low-cost, without blocking the system interconnection switch and stops the function of the power converter by an output over-current of the inverter and a stable supply of the necessary electric power for the load. Power converter 30 A secondary battery system for a three-phase parallel connected power system and associated drive via transformer 35 and filter 39 to the power system 32 for supplying AC power for the load 31 via the high-speed switch 36 in the AC power source 55 including an independent power source system 34 and a power system 32 and the order of low-cost self-supporting driving current control means 44 a to cut off the high-speed switch 36 to power the load 31 when a generated according to. Independent driving current control means to enable a load operation and the voltage control signal 62 to play the transfer function calculation unit 62 b PID control circuit bakkeu shear H. feed of the PID control circuit 44 provided in the A. 1"
2013,"Woman can be a three-phase AC power system and the three-phase AC voltage to two pairs of control of the input phase for suppressing the woman rush current of the circuit breaker for opening and closing the connection to the transformer and converting the single-phase AC voltage having the power inrush current there is provided a device. A power bus bar 1 and the Scott connection transformer 3 and a woman inrush current suppression device 6 for suppressing the woman rush current of the circuit-breaker 2 for opening and closing the connection, Scott connection transformer after measures the three-phase AC voltage of the Scott connection transformer 3-side block 3, sansing calculating the residual magnetic flux between (instrument of Samhyun) detects the to-the largest residual magnetic flux line, and computing the normal magnetic flux between sansing of the Scott connection transformer 3 by measuring the three-phase AC voltage of the power source bus 1 (instrument of Samhyun) in at least corresponding to the residual magnetic flux between the magnetic flux and the steady phase to the second circuit breaker to substantially match detection between the detected line after line, and the input of the other phase. 1"
2012,"To to suppress the voltage adjustment by the reactive power compensation device provides the appropriate response reactive power compensation apparatus and method for the time required. It is connected to the power system according to the reactive power compensation apparatus for suppressing the variation of the grid voltage by the output control of the reactive current or reactive power detection means (11,12,13,14 detecting a variation component of the system voltage of said power system , 15) and the reactive current output from the in variation components of the grid voltage suppress the predetermined variation component and the extracting means 16 for extracting a predetermined variation component having a predetermined amplitude value than the value in the size within a predetermined range, and the reactive power compensation device, inhibition for calculating a control amount of the reactive power compensation device closer to the reactive current setpoint control means (18,19,20,21,22,23) and reactive power output of the reactive power compensation device in accordance with the control amount of the purge control means or a reactive output control means 24, a reactive power compensation device and a method, characterized in that provided for controlling the power output. 1"
2012,"(Oil modified) to suppress the equipment cost low, and also provides the accident point expression system to ensure the reliability of the result of the operation expression of the transmission lines that the system accident. Enter a state quantity of the electric power system obtained from the terminal device 1 of each of the terminals of the power system to the expression calculator 60 according to the expression operation of the accident point terminal unit 1 is A / D converting means 42, the signal synchronization between multiple terminal sampling synchronization means for holding 41, the accident detecting means for detecting an accident of the power system 43, means for storing accident data of the power system 44, means for the transmission and reception of signals between the expression calculator and a 45, 48, look operation apparatus means for the transmission and reception of signals between the plurality of terminal devices, based on the information and the preset power system configuration information transmitted from each terminal apparatus means for collecting data of a system accident storage to each terminal device, the data collected and in means for determining an internal accident 66, and means 67 to the accident point calculated by the facial expression determination of the internal accident. 2"
2012,"Electricity quantity provides an economical and high water holding property and the protection control and measurement system for gathering measurement protection control data via the communication network from the terminal for acquiring a plurality. Electricity quantity acquisition means for transmitting the protective control measurement terminal 114-1 is transmitted to the operation of a pager synchronizing (phasor) in the amount of electric charge and the time of arrival data guarantee transfer means 15-1. Arrival time ensures the transfer means 15-1 is the real-time transmission of the synchronization phasor (phasor) amount toward the master station apparatus 3 via the communication network 2. Set value transmitting section 14-2 transmits the setting data to the message transmission means 15-2, and the transmission means is a message to the master station side device 3 via a communication network 2. Electricity quantity computing means of the master station unit 332-1 calculates the amount of electricity as much as possible close to a binary value by multiplying the set value data in the received synchronous phasor (phasor) amount. Protection control measurement calculation means 32-2 has a protective control operation for the measurement of the terminal 1 in the accident determination of such size and quantity of electricity the voltage phase difference. 1"
2012,"To provide an evaluation method for evaluating the ""overall efficiency"" represents a wind power generation, solar power generation, such as output control is difficult nature of the power supply system such as a micro-grid, including an energy source, the supply of the overall system energy efficiency. In the overall efficiency evaluation method of the power supply system to the one or more output controllable power plants and one or more output control it can not be developed having a power plant and at least one load with the equipment, a power supply without or in conjunction in connection to a commercial power system of the power supply system, characterized in that for calculating calculates the overall efficiency, real-time synthesis efficiency, the average overall efficiency, the potential overall efficiency, at least one of the operational efficiency and the supply opportunity loss rate by a predetermined formula, and evaluated by the result of the calculation, overall efficiency assessment. 1"
2012,"More than that its a sign of failure or load equipment is estimated to worsen the power quality at an early stage. A plurality of harmonics is estimated above the harmonic, which is the parent to the power system load equipment 3 a sign of the voltage, current, electric charge of the harmonic component computation means 11 and the load equipment 3 for calculating the harmonic component analysis waveform 5 trouble or failure of the to be supplied to the in measured harmonic obtained over harmonic component 16 on the harmonic or more databases 17 and the harmonic component computation means 11 for storing component calculation 15 and the harmonic or higher harmonics component to calculate the harmonic components match degree between the plurality of harmonics or higher harmonics component 16 to be stored in the database 17 match degree calculating a power quality system provided with harmonics above the output means 14,31 for locating the device at least at each harmonic component 13 and the matching degree calculating harmonics indicate a load failure or malfunction of the equipment 3 pattern and output or displayed. 2"
2012,"Presents an easy energy saving advice to cater to persons. The present invention in time than the first record corresponding to the predetermined time, the each room occupancy state, the active state and the database and reduce power requirement for storing a record including the power consumption due to each of the home electric each house electrician reception time for each of a plurality of second records prior to calculating the transition frequency in the state similarity, such as the second state frequency of occurrence, the first record of such records from the first record in the same condition as the second record life for calculating a living symbols preference degree calculation part and the second to the first record, the first target power consumption reduced to the reduced power demand value in the power consumption, it is less than the value that the life preference degree higher in a second record having the power consumption and a portion advise generator which generates an advice to select a record to the first match to the selected one a state appears to record records facilitate the user behavior. 1"
2012,"Suppressing the current waveform flowing into the commercial power system by transformation, and then, a certain control of the modulation factor of the inverter circuit, it is possible to reduce the switching loss of the switching device provides a grid-connected power supply device with high reliability in a high efficiency than the prior art. DC step-up unit for stepping up the voltage supplied from the power source 10 2 and the step-up unit 2, the output voltage control apparatus that controls the VD 6 and the output voltage VD of measuring the maximum modulation factor of the inverter unit 3 and the inverter unit 3 to convert AC It has a maximum modulation measurement unit 91. The control device 6 adjusts the step-up ratio of the step-up unit 2, the output voltage VD such that the predetermined reference voltage. The reference voltage generator 92 based on the target modulation rate with a predetermined reference voltage and the maximum modulation rate for suppressing the modulation factor of the inverter unit 3 to a predetermined level or less to produce a new reference voltage. 2"
2012,"That the amount of electrical storage of the secondary battery used for supply and demand control of a power system to provide a control apparatus and control method for a secondary battery which can maintain the power storage amount so as not to close to the close state, or 0% to 100%. Distributed generation, including the secondary battery 2, 31, 32, ..., constituted by the small-scale power system 3 n 1 of the power supply and demand control device based on the output data including the past load power and power output performance in the distributed power planned storage amount and the power generation planning part 6 calculating a planned output value to estimate the planned storage amount of the secondary battery from the planned output value of the secondary battery calculated at the power generation planning unit estimating unit measures the actual output value of 7 and the secondary battery, detection chamber output detection section 8 and missed-amount estimation section 9 and the planned storage amount estimating a planned storage amount and the real axis-amount estimator estimates in estimating a real axis the total amount from the actual output value of the secondary battery detected by the thread output detector for when a difference occurs in the amount missed, the missed power storage amount control unit 10, a secondary battery control apparatus and a control method comprising a controlling revert the total volume to the planned storage amount estimated at the. 1"
2012,"And at the same time prevent a malfunction of the rear three-phase accident, there is provided a distance relay is possible, even in short-distance transmission line protection. Polarity calculating means for calculating a voltage polarity voltage VP by the relay elements 6 and 7 and the voltage V to a measured distance and direction control to a predetermined operation by using the voltage V, current I input from power system 4, and a polarity voltage VP, when the result in the output signal from the polarity voltage sensitivity judgment means 8, 12 and the positive voltage sensitivity judgment means 8, 12 for generating a predetermined output signal when a voltage more than the set value of the sensitivity, which determines an operation result of a relay element 6,7 changes the relay operation judging means 9 a distance relay 1 relay determining means receives a result of the operation 9 polarity voltage sensitivity determining means setting the voltage sensitivity of the sensitivity on the side having a value low sensitivity side. 1"
2012,"Perform optimization arrangement of Ethernet switches that comprise the application of a loop-free and LAN protocols, and provides optimal redundancy and power system protective control system having an economical apply an Ethernet LAN of a ring configuration. The present invention is a loop-free protocols with a plurality of network switches 5-1 ~ 5-n mounted a ring-shaped installation period LAN6 and each network switch 5-1 ~ 5-n of the ring-like period LAN6 and tree-branch LAN7-1 ~ 7-n, and providing a plurality of devices having a single function of monitoring, control and protection of a power system connected to each of 7-x ~ 7-z. 1"
2012,"By cryo inside the start the flow of the refrigerant is greatly rotation should take place in this heat control of the coolant by a large circulation flow is promoted superconducting current-limiting device, and make the temperature of the current lead resistance is reduced, preventing the device loss, such as current lead and it makes it possible to reduce the loss. A superconducting current-limiting device, and the cryogenic freezer in a resistance-type superconducting fault current limiter connected to a cryo superconducting current-limiting device, and place the cryogenic freezer, and a superconducting current-limiting device in a start for receiving refrigerant through a current lead between a plurality of power systems in the cryo-start the occupied area with each other in a plan view are arranged in different localized areas. 1"
2012,"It provides the power grid monitoring system is decentralized wide as possible without having to change the software. Control cows one security feature is inverter 4 is information of the IC card 15 received by the access information receiving means 41 and the access information receiving means 41 for processing of receiving, a personal information based on the IC card from the dispersing installation part 3 in the a verification the reading means read by 42, and an IC card authentication unit 43 determines whether the possible connection from the distribution installation part 3 contrast and seismic authentication information, and controls the operation rights of the client calculators 12 a predetermined one or a distributed installation part control state storage means for storing information to be applied to the one of the third to control status file 45 and the control state storage means on the basis of the data stored by the 45 application HMI13a the client whether the transmission of the USB signals from the client calculators 12 a calculator or USB has the signal switching means 46 to change the USB / LAN conversion means 47. 1"
2012,"And stores the various data or set values ??in the auxiliary memory device connected after the failure of the protective control apparatus. Whether or not by the amount of electricity of the analog input from the analog input circuit 31 to the A / D converter 32 converts to digital and is digitally the basis of the quantity of electricity, and memory 35 settings D352 is set as the operation device 33 is a power system 1 is incident If it is determined that the operation and accident for determining, various data D351 such as a main protective device after the operation the 21 and protects the control device 3 failure set the USB auxiliary storage device 9 connected to the USB interface 39 value D352 or operation result USB an auxiliary storage device 9, the protective control apparatus to be stored in. 1"
2012,"Provides electrical power monitoring cattle protection without adding changes to the terminal control freely the application operation function for measuring additional changeable economic efficiency, reliability and scalability are excellent wide-area protection and control instrumentation system installed on the way. Greater protection control and measurement system is N single power monitoring terminal 1 and their power monitoring terminal 1 and the communication network 2, a one electric charge collection device being connected through 3 and the connection between the electric charge collection device 3 and the device is installed in the electric cattle in the target range which consists of the M single application operation unit 4. Each power monitoring terminal 1 transmits the electric quantity data collection device 3 the quantity of electricity in the communication network 2 via. Electric charge collection device 3 is to aggregate the electric quantity data received from the N single power monitoring terminal 1 generates an intensive electric quantity data and the output of each arithmetic unit 4 application. Each application operation unit 4 by using the electric quantity data acquired from the amount of electricity-intensive collection device 3 to the application-purpose operation for protection, control, or measurement. 1"
2012,"(Oil modified) to provide a digital protective control apparatus which does not require the two kinds of data for the monitoring of the analog filter. A reference signal in the first means and second means and a constant phase relationship with the monitoring signal for storing the digital data of the time only the monitoring signal when the input to the analog filter to generate a monitor signal in synchronization with the timing signal of the analog to digital conversion fourth monitoring means and grid electricity quantity of selecting the phase and the stored data of the same phase of the digital data obtained by the third means from the plurality of digital data, without going through the analog filter stored in the third means and the second means for converting the analog-to-digital to the size of the fifth means and the monitor signal by subtracting the fourth means an output from the digital data when the signal is superposed for outputting surveillance data for detecting whether it is within a predetermined tolerance of a failure or absence of the analog filter and a sixth determining sudanreul. 2"
2012,"To improve the equipment use efficiency of the power converter and the power converter art power conversion device by connecting the secondary battery to the direct current side connected to the structure of the electric power system through the AC condenser. A DC capacitor 4 and a DC side of the power converter 3 connected to the DC side of the AC condenser 6 and the power converter 3 is connected between the power system 9 and the associated power converter 3 to the driving and the power converter 3 and the power system 9, a direct current circuit breaker 4 constitute a control means 20 for controlling the secondary battery 1 and the power converter 3 connected through. Control means 20 is a normal time is in the operation state unless a driving control, and charging and discharging to charging and discharging in the power system 9 and the secondary battery 1, and at the same time opens the direct current circuit breaker 2, which flows into the electric power converter 3 in the power system 9 and controls the reactive current to be desired values. 1"
2012,"The control device 10 of the self-excited type reactive power compensation device 100 controls the reactive current (Iq) to be output to the power system (3) in a self-excited type converter (1). The control device 10 comprises a first reference generator 17 and the second reference generator (18, 19) and the selector 20. The The first reference generator 17 is a reactive power detector 12, the reactive current (Iq) detected by the, so as to follow the current reference (Iref), the self-excited type converter 1 output voltage the first voltage based on the output from the generates (Vi1). Second reference generator (18, 19) produces a second reference voltage of the output voltage output from the self-excited type converter (1) the reactive current value (Iq) to have a predetermined value. Selector 20 selects the maximum value of the first and second reference voltages."
2012,"To display a part or the internal information of the digital type protection controller, even if a defect occurs in the external human interface apparatus according to the IP communication all the time and can accurately represent the state of the device also accurately determine the defective portion present on the outside of the device It provides digital-type protection control apparatus that can contribute to quicker recovery operations. The inside of the digital type protection controller 10 and a display unit 14 a and an internal bus 15. A display unit 14, for example, be composed of a panel or the like having a liquid crystal display or a switch with a liquid crystal display having a touch sensor, and displays the internal information 12 b stored in the memory 12 by a prescribed menu manipulation. The internal bus 15 is connected to the IP communication without depending on the protective control function unit 11 and display unit 14 and a mutual data transfer between the two. 1"
2012,"Even when the inter-pole voltage of the circuit-breaker is the Fuzhou wave to provide a surge protector is capable of suppressing an overvoltage arising when a circuit breaker input. After the breaker 3U, 3V, 3 W for opening and closing the power supply bus 2 and the power lines 4 connected with the opening, a circuit breaker as a surge protector 10 to suppress the voltage spikes that occur when the input to 3U, 3V, 3 W, the power supply side voltage waveforms the measurement and by measuring a waveform of the transmission line side voltage and extracting the input side voltage of the waveform and the transmission line side voltage frequency band component waveform given in a waveform obtained by multiplying the waveforms based on the periodic waveforms that are the maximum breaker 3U, 3V, 3 It commits a W. 1"
